T_HEAT_LOW_C,AIRFLOW_PER_PERSON_M3H,T_HW_SUPPLY_MAX,T_STAIR_COLD_C,T_HW_EXT_HYST_C,T_BLOW_HEAT_C,E_total_kWh,E_heat_kWh,E_cool_kWh,E_fan_kWh,E_curtain_kWh,cost_eur,CO2_kg,T_comfort_pct,T_mild_pct,T_discomfort_pct,RH_comfort_pct,RH_mild_pct,RH_discomfort_pct,combined_comfort_pct,combined_mild_pct,combined_discomfort_pct,T_in_min,T_in_max
18.0,25.0,40.0,5.0,15.0,28.0,25980.874073878796,15150.91799763903,1323.307700725546,6915.910583912753,2590.7377916014693,4437.103936171569,687.4126466268879,69.53551912568307,29.4672131147541,0.9972677595628415,69.03005464480874,18.55191256830601,12.418032786885245,48.12841530054644,38.59289617486339,13.278688524590162,14.294671071028075,29.566314155306376
18.0,25.0,40.0,5.0,15.0,30.0,26052.716873052934,15893.957273942615,1330.8014230790043,6237.220384429842,2590.7377916014693,4469.662173231982,691.2987840427729,71.61202185792351,27.36338797814208,1.0245901639344261,69.20765027322405,18.620218579234972,12.172131147540984,50.19125683060109,36.74863387978142,13.060109289617486,14.472334705766901,29.56462785348814
18.0,25.0,40.0,5.0,15.0,32.0,26156.25274408226,16377.848483599246,1324.8492652187333,5862.817203662809,2590.7377916014693,4491.126136088518,693.6767486464171,73.08743169398907,25.91530054644809,0.9972677595628415,69.33060109289617,18.702185792349727,11.967213114754099,51.62568306010928,35.51912568306011,12.8551912568306,14.481899215244237,29.534449833218876
18.0,25.0,40.0,7.0,11.0,28.0,24514.385299829177,12803.518087451772,1319.354998544767,6291.801206200513,4099.711007632125,4197.803063343591,648.7564276367,72.82786885245902,26.120218579234972,1.0519125683060109,68.64754098360656,18.07377049180328,13.278688524590162,50.587431693989075,35.259562841530055,14.153005464480875,14.294062785890283,29.496974166367515
18.0,25.0,40.0,7.0,11.0,30.0,24752.522679324014,13442.170853229156,1327.5516011500436,5883.089217312692,4099.711007632125,4250.505359315917,657.9131245200014,74.31693989071039,24.631147540983605,1.0519125683060109,68.82513661202185,18.12841530054645,13.046448087431695,51.9808743169399,34.0983606557377,13.920765027322405,14.485061167794717,29.57628680012522
18.0,25.0,40.0,7.0,11.0,32.0,25233.625422990044,14158.682188829782,1314.8568269717057,5660.375399556429,4099.711007632125,4349.968497801256,673.0135464779768,75.40983606557377,23.579234972677597,1.010928961748634,68.85245901639344,18.183060109289617,12.964480874316939,53.060109289617486,33.087431693989075,13.852459016393443,14.501241269277305,29.532290187920534
18.0,25.0,40.0,7.0,13.0,28.0,24888.06394233698,13173.529006993347,1309.9641293829504,6304.859798328557,4099.711007632125,4253.932139917519,655.6204669430604,73.0464480874317,25.91530054644809,1.0382513661202186,69.34426229508198,18.333333333333332,12.3224043715847,51.44808743169399,35.368852459016395,13.183060109289618,14.294062785890283,29.639324180254363
18.0,25.0,40.0,7.0,13.0,30.0,25013.078373101554,13695.21796650912,1327.7036254129976,5890.445773547314,4099.711007632125,4279.965982779453,660.6298092521972,74.672131147541,24.275956284153004,1.0519125683060109,69.60382513661202,18.333333333333332,12.062841530054644,53.087431693989075,33.97540983606557,12.937158469945356,14.485061167794717,29.57521328534806
18.0,25.0,40.0,7.0,13.0,32.0,25415.59592580093,14341.601398317529,1313.620142344496,5660.663377506786,4099.711007632125,4361.399180118664,671.6713760456961,75.56010928961749,23.442622950819672,0.9972677595628415,69.8224043715847,18.19672131147541,11.980874316939891,54.19398907103825,32.950819672131146,12.8551912568306,14.501241269277305,29.634825870663402
18.0,25.0,40.0,7.0,15.0,28.0,24837.34045549966,13111.58215942627,1310.5311685360455,6315.516119905219,4099.711007632125,4239.135513763013,653.684277387001,72.89617486338797,26.09289617486339,1.010928961748634,69.48087431693989,18.169398907103826,12.349726775956285,51.33879781420765,35.423497267759565,13.237704918032787,14.294062785890283,29.632975410654637
18.0,25.0,40.0,7.0,15.0,30.0,24983.05426762412,13654.801569573498,1338.6203086262756,5889.921381792221,4099.711007632125,4278.096953021917,660.6111097375352,74.68579234972678,24.316939890710383,0.9972677595628415,69.56284153005464,18.360655737704917,12.076502732240439,53.2103825136612,33.852459016393446,12.937158469945356,14.485061167794717,29.643899682857764
18.0,25.0,40.0,7.0,15.0,32.0,25541.953187044488,14450.967388842282,1324.5586869904955,5666.716103579584,4099.711007632125,4381.682306300989,675.627121690748,75.65573770491804,23.333333333333332,1.010928961748634,69.8224043715847,18.07377049180328,12.103825136612022,54.248633879781416,32.759562841530055,12.991803278688524,14.501241269277305,29.53115924325841
18.0,25.0,40.0,10.0,11.0,28.0,24041.71206789775,9415.851686170894,1314.644929559428,5773.123847377391,7538.091604790037,4128.794987065535,639.2565907062993,76.66666666666667,22.33606557377049,0.9972677595628415,68.48360655737706,18.524590163934427,12.991803278688524,53.620218579234965,32.5,13.879781420765028,14.301052528395447,29.53426555647298
18.0,25.0,40.0,10.0,11.0,30.0,24288.930467282375,9798.095996378785,1327.5015108118241,5625.241355301728,7538.091604790037,4173.601961738151,645.3467025999122,77.78688524590164,21.188524590163933,1.0245901639344261,68.53825136612022,18.702185792349727,12.759562841530053,54.713114754098356,31.653005464480877,13.633879781420767,14.54039580258923,29.592077355467655
18.0,25.0,40.0,10.0,11.0,32.0,24695.734377111658,10302.786380961896,1325.5155992140753,5529.340792145652,7538.091604790037,4244.931452495751,657.2954281011605,78.90710382513662,20.10928961748634,0.9836065573770493,68.71584699453553,18.442622950819672,12.841530054644808,55.8879781420765,30.40983606557377,13.702185792349727,14.550351696415282,29.664880290300534
18.0,25.0,40.0,10.0,13.0,28.0,24339.150533263015,9711.094071114405,1311.2425244939675,5778.722332864605,7538.091604790037,4169.437420143281,642.7169077012011,76.88524590163934,22.09016393442623,1.0245901639344261,69.12568306010928,18.71584699453552,12.158469945355192,54.439890710382514,32.52732240437158,13.032786885245901,14.301052528395447,29.633166956830994
18.0,25.0,40.0,10.0,13.0,30.0,24625.22925796307,10125.542704532656,1329.717215941981,5631.877732698396,7538.091604790037,4221.616741882383,652.391556642151,77.6775956284153,21.256830601092897,1.0655737704918031,69.34426229508198,18.674863387978142,11.980874316939891,55.42349726775956,31.70765027322404,12.868852459016395,14.54039580258923,29.56700365752021
18.0,25.0,40.0,10.0,13.0,32.0,24935.069838289186,10556.829506607086,1314.6033930968915,5525.545333795173,7538.091604790037,4277.557042592775,660.6996239233862,78.94808743169399,20.05464480874317,0.9972677595628415,69.39890710382514,18.756830601092897,11.844262295081966,56.69398907103825,30.573770491803277,12.73224043715847,14.550351696415282,29.53463082080886
18.0,25.0,40.0,10.0,15.0,28.0,24393.22556070092,9746.880656388588,1325.5493884342748,5782.703911088021,7538.091604790037,4177.299566941927,643.9191062655451,76.7896174863388,22.226775956284154,0.9836065573770493,69.00273224043715,18.83879781420765,12.158469945355192,54.37158469945356,32.60928961748634,13.019125683060109,14.301052528395447,29.664622661755875
18.0,25.0,40.0,10.0,15.0,30.0,24605.791936270136,10105.580887808228,1331.0927227713516,5631.026720900519,7538.091604790037,4215.628980445408,651.0581324078682,77.75956284153006,21.21584699453552,1.0245901639344261,69.39890710382514,18.620218579234972,11.980874316939891,55.50546448087431,31.62568306010929,12.868852459016395,14.54039580258923,29.563919669118643
18.0,25.0,40.0,10.0,15.0,32.0,24980.08404507883,10607.401701305062,1310.6954745360626,5523.89526444767,7538.091604790037,4287.83116372636,661.7777098521029,78.9207650273224,20.027322404371585,1.0519125683060109,69.42622950819673,18.702185792349727,11.871584699453553,56.639344262295076,30.58743169398907,12.773224043715848,14.550351696415282,29.53516255470606
18.0,25.0,45.0,3.0,11.0,28.0,27744.612930251104,17289.301306834175,1317.639059977728,7536.611252652347,1601.0613107868555,4762.85593169666,746.762464390711,68.40163934426229,30.546448087431692,1.0519125683060109,67.90983606557377,18.647540983606557,13.442622950819672,46.22950819672131,39.42622950819672,14.344262295081966,14.289470802065118,29.554263709736798
18.0,25.0,45.0,3.0,11.0,30.0,27765.683437269512,18106.46242663184,1321.052099334172,6737.107600516647,1601.0613107868555,4781.2711669927985,747.8821773696501,70.20491803278689,28.797814207650273,0.9972677595628415,67.93715846994536,18.674863387978142,13.387978142076504,48.224043715846996,37.52732240437158,14.248633879781423,14.472334705766901,29.56515570389547
18.0,25.0,45.0,3.0,11.0,32.0,27920.952328591175,18786.9120917436,1311.7129027916035,6221.266023269112,1601.0613107868555,4822.745690700456,754.6998599839444,71.33879781420765,27.609289617486336,1.0519125683060109,67.81420765027323,18.852459016393443,13.333333333333334,49.39890710382514,36.36612021857923,14.234972677595628,14.481899215244237,29.553381012818004
18.0,25.0,45.0,3.0,13.0,28.0,27905.9423865298,17470.100825507412,1310.617464323648,7524.1627859118835,1601.0613107868555,4773.417947736649,745.6616967818832,68.59289617486338,30.396174863387976,1.010928961748634,68.7431693989071,18.961748633879782,12.295081967213115,47.21311475409836,39.603825136612016,13.183060109289618,14.289470802065118,29.632222180654754
18.0,25.0,45.0,3.0,13.0,30.0,27916.966219679667,18281.356675937222,1305.565115227656,6728.983117727934,1601.0613107868555,4797.167538469844,749.9301708981501,70.43715846994536,28.53825136612022,1.0245901639344261,68.81147540983606,18.825136612021858,12.363387978142077,49.19398907103825,37.58196721311475,13.224043715846994,14.472334705766901,29.61819127266924
18.0,25.0,45.0,3.0,13.0,32.0,27987.479669964516,18850.877612222008,1324.0437371868202,6211.497009768831,1601.0613107868555,4823.429551044156,751.6451958337138,71.58469945355192,27.377049180327866,1.0382513661202186,68.85245901639344,18.756830601092897,12.390710382513662,50.3551912568306,36.36612021857923,13.278688524590162,14.481899215244237,29.710799262356947
18.0,25.0,45.0,3.0,15.0,28.0,27918.846120688286,17479.05051240805,1323.0574351673808,7515.676862325998,1601.0613107868555,4774.228551593476,745.3866346811694,68.52459016393443,30.46448087431694,1.010928961748634,68.67486338797815,19.01639344262295,12.308743169398907,47.13114754098361,39.68579234972678,13.183060109289618,14.289470802065118,29.574745363744654
18.0,25.0,45.0,3.0,15.0,30.0,27976.573377356093,18315.774285926313,1319.24424341249,6740.4935372304335,1601.0613107868555,4807.021656683111,751.8991103797334,70.3415300546448,28.66120218579235,0.9972677595628415,68.85245901639344,18.797814207650273,12.349726775956285,49.20765027322405,37.56830601092896,13.224043715846994,14.472334705766901,29.62986625726152
18.0,25.0,45.0,3.0,15.0,32.0,27869.238203429526,18727.96333280564,1324.652036169055,6215.561523667973,1601.0613107868555,4795.244225179378,746.2937671319808,71.58469945355192,27.404371584699454,1.010928961748634,68.67486338797815,18.879781420765028,12.44535519125683,50.3551912568306,36.31147540983606,13.333333333333334,14.481899215244237,29.530364613376182
18.0,25.0,45.0,5.0,11.0,28.0,26531.253913389675,15651.224816318296,1310.6946651522946,6885.662709139527,2683.671722779556,4554.997518448859,709.4443231938594,69.35792349726776,29.59016393442623,1.0519125683060109,68.22404371584699,18.497267759562842,13.278688524590162,47.295081967213115,38.52459016393443,14.18032786885246,14.294671071028075,29.53520763564115
18.0,25.0,45.0,5.0,11.0,30.0,26586.07487143075,16346.140867719105,1316.6888137644105,6239.573467167671,2683.671722779556,4579.693430869686,715.6602111918984,71.22950819672131,27.77322404371585,0.9972677595628415,68.25136612021858,18.606557377049178,13.142076502732241,49.071038251366126,36.912568306010925,14.01639344262295,14.472334705766901,29.634701584500856
18.0,25.0,45.0,5.0,11.0,32.0,26685.952769136697,16831.10018983201,1314.6846986385865,5856.496157886548,2683.671722779556,4610.945652589954,719.0951551848633,73.01912568306011,25.983606557377048,0.9972677595628415,68.45628415300547,18.48360655737705,13.060109289617486,50.68306010928961,35.368852459016395,13.94808743169399,14.481899215244237,29.533871199382624
18.0,25.0,45.0,5.0,13.0,28.0,26921.87373388518,16004.906474304928,1320.900872285889,6912.394664514804,2683.671722779556,4610.166918862434,718.114058564603,69.57650273224044,29.41256830601093,1.010928961748634,68.98907103825137,18.674863387978142,12.336065573770492,48.114754098360656,38.67486338797814,13.210382513661203,14.294671071028075,29.573713959829277
18.0,25.0,45.0,5.0,13.0,30.0,26855.570131801574,16610.47994915098,1321.2477593491578,6240.170700521879,2683.671722779556,4614.251927251273,716.7486970234758,72.09016393442623,26.912568306010932,0.9972677595628415,69.15300546448087,18.688524590163937,12.158469945355192,50.65573770491804,36.32513661202186,13.019125683060109,14.472334705766901,29.564455897302366
18.0,25.0,45.0,5.0,13.0,32.0,26907.25635668405,17039.603956509494,1324.041707563824,5859.938969831181,2683.671722779556,4639.315536632081,720.7927797977301,73.15573770491804,25.806010928961747,1.0382513661202186,69.4672131147541,18.456284153005463,12.076502732240439,51.80327868852459,35.23224043715847,12.964480874316939,14.481899215244237,29.710812411914958
18.0,25.0,45.0,5.0,15.0,28.0,26815.988587601125,15893.098580183272,1323.307700725546,6915.910583912753,2683.671722779556,4590.253724978087,714.2578591828606,69.53551912568307,29.4672131147541,0.9972677595628415,69.03005464480874,18.55191256830601,12.418032786885245,48.12841530054644,38.59289617486339,13.278688524590162,14.294671071028075,29.566314155306376
18.0,25.0,45.0,5.0,15.0,30.0,26922.60120143047,16670.907671142064,1330.8014230790043,6237.220384429842,2683.671722779556,4629.696015305878,719.3339859323478,71.61202185792351,27.36338797814208,1.0245901639344261,69.20765027322405,18.620218579234972,12.172131147540984,50.19125683060109,36.74863387978142,13.060109289617486,14.472334705766901,29.56462785348814
18.0,25.0,45.0,5.0,15.0,32.0,27052.36599320941,17181.027801548305,1324.8492652187333,5862.817203662809,2683.671722779556,4655.954894714065,722.5124453278714,73.08743169398907,25.91530054644809,0.9972677595628415,69.33060109289617,18.702185792349727,11.967213114754099,51.62568306010928,35.51912568306011,12.8551912568306,14.481899215244237,29.534449833218876
18.0,25.0,45.0,7.0,11.0,28.0,25274.262963133428,13430.887981988228,1319.354998544767,6291.801206200513,4232.218776399917,4337.5519656425195,673.3943358168957,72.82786885245902,26.120218579234972,1.0519125683060109,68.64754098360656,18.07377049180328,13.278688524590162,50.587431693989075,35.259562841530055,14.153005464480875,14.294062785890283,29.496974166367515
18.0,25.0,45.0,7.0,11.0,30.0,25543.072324715147,14100.212729852494,1327.5516011500436,5883.089217312692,4232.218776399917,4396.185189851172,683.6828083133256,74.31693989071039,24.631147540983605,1.0519125683060109,68.82513661202185,18.12841530054645,13.046448087431695,51.9808743169399,34.0983606557377,13.920765027322405,14.485061167794717,29.57628680012522
18.0,25.0,45.0,7.0,11.0,32.0,26060.92322392184,14853.472220993786,1314.8568269717057,5660.375399556429,4232.218776399917,4502.7209280579045,699.9772858801845,75.40983606557377,23.579234972677597,1.010928961748634,68.85245901639344,18.183060109289617,12.964480874316939,53.060109289617486,33.087431693989075,13.852459016393443,14.501241269277305,29.532290187920534
18.0,25.0,45.0,7.0,13.0,28.0,25656.410132062803,13809.367427951376,1309.9641293829504,6304.859798328557,4232.218776399917,4395.117957345048,680.458026478565,73.0464480874317,25.91530054644809,1.0382513661202186,69.34426229508198,18.333333333333332,12.3224043715847,51.44808743169399,35.368852459016395,13.183060109289618,14.294062785890283,29.639324180254363
18.0,25.0,45.0,7.0,13.0,30.0,25807.71083541895,14357.342660058723,1327.7036254129976,5890.445773547314,4232.218776399917,4426.112752486973,686.4531373832485,74.672131147541,24.275956284153004,1.0519125683060109,69.60382513661202,18.333333333333332,12.062841530054644,53.087431693989075,33.97540983606557,12.937158469945356,14.485061167794717,29.57521328534806
18.0,25.0,45.0,7.0,13.0,32.0,26243.006781303873,15036.504485052676,1313.620142344496,5660.663377506786,4232.218776399917,4513.701677523835,698.4549804914536,75.56010928961749,23.442622950819672,0.9972677595628415,69.8224043715847,18.19672131147541,11.980874316939891,54.19398907103825,32.950819672131146,12.8551912568306,14.501241269277305,29.634825870663402
18.0,25.0,45.0,7.0,15.0,28.0,25604.450666546058,13746.18460170488,1310.5311685360455,6315.516119905219,4232.218776399917,4379.856446672599,678.4516315859258,72.89617486338797,26.09289617486339,1.010928961748634,69.48087431693989,18.169398907103826,12.349726775956285,51.33879781420765,35.423497267759565,13.237704918032787,14.294062785890283,29.632975410654637
18.0,25.0,45.0,7.0,15.0,30.0,25776.425036692144,14315.66456987373,1338.6203086262756,5889.921381792221,4232.218776399917,4424.14456064536,686.4279173402125,74.68579234972678,24.316939890710383,0.9972677595628415,69.56284153005464,18.360655737704917,12.076502732240439,53.2103825136612,33.852459016393446,12.937158469945356,14.485061167794717,29.643899682857764
18.0,25.0,45.0,7.0,15.0,32.0,26373.785131719425,15150.29156474943,1324.5586869904955,5666.716103579584,4232.218776399917,4534.902413241746,702.6200599377471,75.65573770491804,23.333333333333332,1.010928961748634,69.8224043715847,18.07377049180328,12.103825136612022,54.248633879781416,32.759562841530055,12.991803278688524,14.501241269277305,29.53115924325841
18.0,25.0,45.0,10.0,11.0,28.0,24729.35436704438,9903.032711840093,1314.644929559428,5773.123847377391,7738.552878267472,4256.080582659356,662.198730740251,76.66666666666667,22.33606557377049,0.9972677595628415,68.48360655737706,18.524590163934427,12.991803278688524,53.620218579234965,32.5,13.879781420765028,14.301052528395447,29.53426555647298
18.0,25.0,45.0,10.0,11.0,30.0,24999.635693475666,10308.339949094645,1327.5015108118241,5625.241355301728,7738.552878267472,4305.2541448531865,669.0629377364278,77.78688524590164,21.188524590163933,1.0245901639344261,68.53825136612022,18.702185792349727,12.759562841530053,54.713114754098356,31.653005464480877,13.633879781420767,14.54039580258923,29.592077355467655
18.0,25.0,45.0,10.0,11.0,32.0,25430.894459103714,10837.485189476516,1325.5155992140753,5529.340792145652,7738.552878267472,4381.129458579023,681.8562731735739,78.90710382513662,20.10928961748634,0.9836065573770493,68.71584699453553,18.442622950819672,12.841530054644808,55.8879781420765,30.40983606557377,13.702185792349727,14.550351696415282,29.664880290300534
18.0,25.0,45.0,10.0,13.0,28.0,25032.669451588743,10204.151715962704,1311.2425244939675,5778.722332864605,7738.552878267472,4297.583932055849,665.7087731165426,76.88524590163934,22.09016393442623,1.0245901639344261,69.12568306010928,18.71584699453552,12.158469945355192,54.439890710382514,32.52732240437158,13.032786885245901,14.301052528395447,29.633166956830994
18.0,25.0,45.0,10.0,13.0,30.0,25345.13580188245,10644.987974974605,1329.717215941981,5631.877732698396,7738.552878267472,4354.696199953472,676.3735670887006,77.6775956284153,21.256830601092897,1.0655737704918031,69.34426229508198,18.674863387978142,11.980874316939891,55.42349726775956,31.70765027322404,12.868852459016395,14.54039580258923,29.56700365752021
18.0,25.0,45.0,10.0,13.0,32.0,25676.455253963722,11097.753648804188,1314.6033930968915,5525.545333795173,7738.552878267472,4414.686896659222,685.3733962308081,78.94808743169399,20.05464480874317,0.9972677595628415,69.39890710382514,18.756830601092897,11.844262295081966,56.69398907103825,30.573770491803277,12.73224043715847,14.550351696415282,29.53463082080886
18.0,25.0,45.0,10.0,15.0,28.0,25088.611137028154,10241.804959238389,1325.5493884342748,5782.703911088021,7738.552878267472,4305.778135177225,666.9585474449485,76.7896174863388,22.226775956284154,0.9836065573770493,69.00273224043715,18.83879781420765,12.158469945355192,54.37158469945356,32.60928961748634,13.019125683060109,14.301052528395447,29.664622661755875
18.0,25.0,45.0,10.0,15.0,30.0,25323.23265378549,10622.56033184615,1331.0927227713516,5631.026720900519,7738.552878267472,4348.218875246041,674.9421951791389,77.75956284153006,21.21584699453552,1.0245901639344261,69.39890710382514,18.620218579234972,11.980874316939891,55.50546448087431,31.62568306010929,12.868852459016395,14.54039580258923,29.563919669118643
18.0,25.0,45.0,10.0,15.0,32.0,25722.76605462143,11149.622437370224,1310.6954745360626,5523.89526444767,7738.552878267472,4425.30576971754,686.4746277495667,78.9207650273224,20.027322404371585,1.0519125683060109,69.42622950819673,18.702185792349727,11.871584699453553,56.639344262295076,30.58743169398907,12.773224043715848,14.550351696415282,29.53516255470606
18.0,25.0,50.0,3.0,11.0,28.0,28623.580153072835,18109.184783248416,1317.639059977728,7536.611252652347,1660.1450571943446,4923.829671908941,774.933791523226,68.40163934426229,30.546448087431692,1.0519125683060109,67.90983606557377,18.647540983606557,13.442622950819672,46.22950819672131,39.42622950819672,14.344262295081966,14.289470802065118,29.554263709736798
18.0,25.0,50.0,3.0,11.0,30.0,28682.71347637114,18964.408719325977,1321.052099334172,6737.107600516647,1660.1450571943446,4949.465071706563,777.2885922685729,70.20491803278689,28.797814207650273,0.9972677595628415,67.93715846994536,18.674863387978142,13.387978142076504,48.224043715846996,37.52732240437158,14.248633879781423,14.472334705766901,29.56515570389547
18.0,25.0,50.0,3.0,11.0,32.0,28871.24554446281,19678.12156120775,1311.7129027916035,6221.266023269112,1660.1450571943446,4997.310848339236,785.2503004636728,71.33879781420765,27.609289617486336,1.0519125683060109,67.81420765027323,18.852459016393443,13.333333333333334,49.39890710382514,36.36612021857923,14.234972677595628,14.481899215244237,29.553381012818004
18.0,25.0,50.0,3.0,13.0,28.0,28785.343101993247,18290.41779456337,1310.617464323648,7524.1627859118835,1660.1450571943446,4934.074418540571,773.7156880442805,68.59289617486338,30.396174863387976,1.010928961748634,68.7431693989071,18.961748633879782,12.295081967213115,47.21311475409836,39.603825136612016,13.183060109289618,14.289470802065118,29.632222180654754
18.0,25.0,50.0,3.0,13.0,30.0,28834.778226901395,19140.08493675146,1305.565115227656,6728.983117727934,1660.1450571943446,4965.3297894410525,779.3447109278692,70.43715846994536,28.53825136612022,1.0245901639344261,68.81147540983606,18.825136612021858,12.363387978142077,49.19398907103825,37.58196721311475,13.224043715846994,14.472334705766901,29.61819127266924
18.0,25.0,50.0,3.0,13.0,32.0,28934.9185898567,19739.232785706703,1324.0437371868202,6211.497009768831,1660.1450571943446,4997.431138191985,781.984228345566,71.58469945355192,27.377049180327866,1.0382513661202186,68.85245901639344,18.756830601092897,12.390710382513662,50.3551912568306,36.36612021857923,13.278688524590162,14.481899215244237,29.710799262356947
18.0,25.0,50.0,3.0,15.0,28.0,28797.603363907092,18298.724009219368,1323.0574351673808,7515.676862325998,1660.1450571943446,4934.8427660955695,773.4296011887243,68.52459016393443,30.46448087431694,1.010928961748634,68.67486338797815,19.01639344262295,12.308743169398907,47.13114754098361,39.68579234972678,13.183060109289618,14.289470802065118,29.574745363744654
18.0,25.0,50.0,3.0,15.0,30.0,28896.82740187126,19176.94456403399,1319.24424341249,6740.4935372304335,1660.1450571943446,4975.648275026327,781.4156417496235,70.3415300546448,28.66120218579235,0.9972677595628415,68.85245901639344,18.797814207650273,12.349726775956285,49.20765027322405,37.56830601092896,13.224043715846994,14.472334705766901,29.62986625726152
18.0,25.0,50.0,3.0,15.0,32.0,28808.35340612496,19607.994789093587,1324.652036169055,6215.561523667973,1660.1450571943446,4967.5253663713465,776.3398470190305,71.58469945355192,27.404371584699454,1.010928961748634,68.67486338797815,18.879781420765028,12.44535519125683,50.3551912568306,36.31147540983606,13.333333333333334,14.481899215244237,29.530364613376182
18.0,25.0,50.0,5.0,11.0,28.0,27350.127283508184,16378.98055136557,1310.6946651522946,6885.662709139527,2774.789357850789,4705.323286478597,735.7203632077299,69.35792349726776,29.59016393442623,1.0519125683060109,68.22404371584699,18.497267759562842,13.278688524590162,47.295081967213115,38.52459016393443,14.18032786885246,14.294671071028075,29.53520763564115
18.0,25.0,50.0,5.0,11.0,30.0,27437.83153982689,17106.779901044018,1316.6888137644105,6239.573467167671,2774.789357850789,4736.447271496825,743.2103732402386,71.22950819672131,27.77322404371585,0.9972677595628415,68.25136612021858,18.606557377049178,13.142076502732241,49.071038251366126,36.912568306010925,14.01639344262295,14.472334705766901,29.634701584500856
18.0,25.0,50.0,5.0,11.0,32.0,27560.178430237596,17614.20821586167,1314.6846986385865,5856.496157886548,2774.789357850789,4772.161468146602,747.3911815823052,73.01912568306011,25.983606557377048,0.9972677595628415,68.45628415300547,18.48360655737705,13.060109289617486,50.68306010928961,35.368852459016395,13.94808743169399,14.481899215244237,29.533871199382624
18.0,25.0,50.0,5.0,13.0,28.0,27748.369835709294,16740.28494105781,1320.900872285889,6912.394664514804,2774.789357850789,4761.709028529277,744.644418600081,69.57650273224044,29.41256830601093,1.010928961748634,68.98907103825137,18.674863387978142,12.336065573770492,48.114754098360656,38.67486338797814,13.210382513661203,14.294671071028075,29.573713959829277
18.0,25.0,50.0,5.0,13.0,30.0,27709.452397539775,17373.244579817954,1321.2477593491578,6240.170700521879,2774.789357850789,4771.142718729161,744.200343172354,72.09016393442623,26.912568306010932,0.9972677595628415,69.15300546448087,18.688524590163937,12.158469945355192,50.65573770491804,36.32513661202186,13.019125683060109,14.472334705766901,29.564455897302366
18.0,25.0,50.0,5.0,13.0,32.0,27785.00892308588,17826.238887840085,1324.041707563824,5859.938969831181,2774.789357850789,4801.043710720358,749.0872625077571,73.15573770491804,25.806010928961747,1.0382513661202186,69.4672131147541,18.456284153005463,12.076502732240439,51.80327868852459,35.23224043715847,12.964480874316939,14.481899215244237,29.710812411914958
18.0,25.0,50.0,5.0,15.0,28.0,27638.462414536174,16624.454772047084,1323.307700725546,6915.910583912753,2774.789357850789,4741.045914013663,740.6556950071441,69.53551912568307,29.4672131147541,0.9972677595628415,69.03005464480874,18.55191256830601,12.418032786885245,48.12841530054644,38.59289617486339,13.278688524590162,14.294671071028075,29.566314155306376
18.0,25.0,50.0,5.0,15.0,30.0,27779.331417373807,17436.52025201417,1330.8014230790043,6237.220384429842,2774.789357850789,4787.269361631206,746.9017273028428,71.61202185792351,27.36338797814208,1.0245901639344261,69.20765027322405,18.620218579234972,12.172131147540984,50.19125683060109,36.74863387978142,13.060109289617486,14.472334705766901,29.56462785348814
18.0,25.0,50.0,5.0,15.0,32.0,27934.91741341719,17972.461586684854,1324.8492652187333,5862.817203662809,2774.789357850789,4818.245780683217,750.8667169159959,73.08743169398907,25.91530054644809,0.9972677595628415,69.33060109289617,18.702185792349727,11.967213114754099,51.62568306010928,35.51912568306011,12.8551912568306,14.481899215244237,29.534449833218876
18.0,25.0,50.0,7.0,11.0,28.0,26022.4517414096,14048.895033091565,1319.354998544767,6291.801206200513,4362.400503572758,4475.1158850599795,697.6138992424195,72.82786885245902,26.120218579234972,1.0519125683060109,68.64754098360656,18.07377049180328,13.278688524590162,50.587431693989075,35.259562841530055,14.153005464480875,14.294062785890283,29.496974166367515
18.0,25.0,50.0,7.0,11.0,30.0,26321.459432250573,14748.418110215085,1327.5516011500436,5883.089217312692,4362.400503572758,4539.585214069344,709.0143340822679,74.31693989071039,24.631147540983605,1.0519125683060109,68.82513661202185,18.12841530054645,13.046448087431695,51.9808743169399,34.0983606557377,13.920765027322405,14.485061167794717,29.57628680012522
18.0,25.0,50.0,7.0,11.0,32.0,26875.52830552516,15537.895575424263,1314.8568269717057,5660.375399556429,4362.400503572758,4653.091147335281,726.4842576660604,75.40983606557377,23.579234972677597,1.010928961748634,68.85245901639344,18.183060109289617,12.964480874316939,53.060109289617486,33.087431693989075,13.852459016393443,14.501241269277305,29.532290187920534
18.0,25.0,50.0,7.0,13.0,28.0,26413.01864919375,14435.79421790948,1309.9641293829504,6304.859798328557,4362.400503572758,4534.109190825521,704.8756867906305,73.0464480874317,25.91530054644809,1.0382513661202186,69.34426229508198,18.333333333333332,12.3224043715847,51.44808743169399,35.368852459016395,13.183060109289618,14.294062785890283,29.639324180254363
18.0,25.0,50.0,7.0,13.0,30.0,26590.16709719695,15009.617194663884,1327.7036254129976,5890.445773547314,4362.400503572758,4569.978308696582,711.8377518167422,74.672131147541,24.275956284153004,1.0519125683060109,69.60382513661202,18.333333333333332,12.062841530054644,53.087431693989075,33.97540983606557,12.937158469945356,14.485061167794717,29.57521328534806
18.0,25.0,50.0,7.0,13.0,32.0,27057.76990290718,15721.085879483146,1313.620142344496,5660.663377506786,4362.400503572758,4663.634224290889,724.7849952875354,75.56010928961749,23.442622950819672,0.9972677595628415,69.8224043715847,18.19672131147541,11.980874316939891,54.19398907103825,32.950819672131146,12.8551912568306,14.501241269277305,29.634825870663402
